1,179,280,4419,10117,7977,1482,2502_4171_9111_238_732_598_84_296_240_27_102_79_17_67_51_7_26_20_3_12_9_1_4_3_1_4_3_1_4_3
1,179,3341,5,4,4,1,1_5_4
1,179,5749,5,4,4,0,1_5_4
1,179,7649,5,4,4,0,1_5_4
1,179,9824,5,4,4,1,1_5_4
1,179,14311,5,4,4,4,1_5_4
1,179,15855,5,4,4,0,1_5_4
2,179,395,1673,2700,2076,586,591_1510_2203_102_329_273_51_177_143_19_69_55_8_30_23_1_4_3
2,179,2770,5,4,4,2,1_5_4
2,179,3070,5,4,4,3,1_5_4
2,179,3286,5,4,4,3,1_5_4
2,179,2620,5,4,4,4,1_5_4
2,179,3460,5,4,4,3,1_5_4
2,179,11828,5,4,4,4,1_5_4
2,179,20487,5,4,4,4,1_5_4
3,179,98,1058,1680,1316,332,388_968_1424_63_195_171_24_85_69_6_20_16
3,179,3822,5,4,4,1,1_5_4
3,179,4250,5,4,4,4,1_5_4
3,179,5810,9,8,8,6,2_9_8
3,179,4225,5,4,4,2,1_5_4
3,179,6061,5,4,4,3,1_5_4
3,179,3731,5,4,4,2,1_5_4
3,179,8530,5,4,4,2,1_5_4
3,179,11404,5,4,4,2,1_5_4
3,179,5099,5,4,4,4,1_5_4
3,179,10513,5,4,4,3,1_5_4
3,179,9962,5,4,4,3,1_5_4
3,179,13546,5,4,4,2,1_5_4
3,179,8620,5,4,4,4,1_5_4
3,179,4479,5,4,4,4,1_5_4
3,179,8958,5,4,4,4,1_5_4
4,179,18,743,1137,938,309,271_675_1004_38_137_104_10_38_29
4,179,2260,5,4,4,4,1_5_4
4,179,4574,5,4,4,4,1_5_4
4,179,6445,5,4,4,4,1_5_4
4,179,4694,5,4,4,3,1_5_4
4,179,7525,5,4,4,3,1_5_4
4,179,11354,5,4,4,2,1_5_4
4,179,2041,5,4,4,4,1_5_4
4,179,12228,5,4,4,3,1_5_4
4,179,9863,5,4,4,0,1_5_4
4,179,3009,5,10,0,0,5_5_10
5,179,2005,607,975,716,237,214_546_777_37_127_102_20_61_56_7_26_19_3_12_9_2_8_6_1_4_3_1_4_3
5,179,3164,5,4,4,4,1_5_4
5,179,1541,5,4,4,3,1_5_4
5,179,2084,5,4,4,0,1_5_4
5,179,5577,5,4,4,3,1_5_4
5,179,5643,5,4,4,1,1_5_4
5,179,5896,5,4,4,2,1_5_4
5,179,9168,5,4,4,4,1_5_4
5,179,2358,5,4,4,2,1_5_4
5,179,7869,5,4,4,2,1_5_4
5,179,1839,5,4,4,4,1_5_4
5,179,9869,5,4,4,4,1_5_4
6,179,89,510,876,624,237,186_445_678_34_109_94_11_37_31_7_24_20_9_27_25_4_13_10_3_12_9_1_4_3_1_4_3_1_4_3
6,179,3321,5,4,4,4,1_5_4
6,179,3721,5,4,4,4,1_5_4
6,179,12207,5,4,4,4,1_5_4
6,179,11959,5,4,4,3,1_5_4
7,179,26,378,704,431,186,144_321_513_35_102_87_24_58_58_6_20_17_4_11_11_3_12_9_1_4_3_1_4_3_1_4_3
7,179,2548,5,4,4,4,1_5_4
7,179,11386,5,4,4,4,1_5_4
8,179,280,231,434,229,216,92_185_318_23_63_51_10_29_28_4_15_12_7_18_17_3_11_8
8,179,7110,5,4,4,4,1_5_4
8,179,12832,5,4,4,4,1_5_4
8,179,10510,5,4,4,4,1_5_4
8,179,16961,5,4,4,4,1_5_4
9,179,18,136,325,19,16,73_120_219_19_38_36_9_22_22_8_14_15_5_9_9_2_8_6_2_8_6_6_7_12
9,179,13025,5,4,4,4,1_5_4
9,179,1486,5,10,0,0,5_5_10
10,179,280,5,4,4,4,1_5_4
10,179,136,6,14,0,0,2_6_8_4_4_6
10,179,360,6,14,0,0,2_6_8_4_4_6
10,179,614,5,10,4,4,4_5_10
10,179,1399,6,14,0,0,2_6_8_4_4_6
11,179,2290,5,10,0,0,5_5_10
